Op Date,Op Id,Op Type,From Vessel,From Batch,To Vessel,To Batch,NET,Loss/Gain Amount (gal),Loss/Gain Reason,Winery
9/21/2025 0:44,227599,Analysis,PCON01,CSYR082538R1,PCON01,CSYR082538R1,0,0,--,
9/21/2025 0:44,227257,Extraction,--,--,POAK08,CCAS082563R1,784.58,0,--,
9/21/2025 0:44,227257,Extraction,--,--,PRK01,CCAS082563R2,784.58,0,--,
9/21/2025 0:45,227309,Analysis,PD06,CWHRPT250003,PD06,CWHRPT250003,0,0,--,
9/21/2025 0:45,227310,Analysis,PD07,CWHRPT250004,PD07,CWHRPT250004,0,0,--,
9/21/2025 0:45,227443,Analysis,PRK01,CCAS082563R2,PRK01,CCAS082563R2,0,0,--,
9/21/2025 0:45,227447,Analysis,PRK01,CCAS082563R2,PRK01,CCAS082563R2,0,0,--,
9/21/2025 0:45,227600,Analysis,PCON01,CSYR082538R1,PCON01,CSYR082538R1,0,0,--,
9/21/2025 0:49,227612,Analysis,PCON02,CMERAE2502R1,PCON02,CMERAE2502R1,0,0,--,
9/21/2025 0:49,227613,Analysis,PCON02,CMERAE2502R1,PCON02,CMERAE2502R1,0,0,--,
9/21/2025 0:52,227403,Multi additions,PRK11,CMER122502R1,PRK11,CMER122502R1,0,0,--,
9/21/2025 0:52,227403,Multi additions,PRK11,CMER122502R1,PRK11,CMER122502R1,0,0,--,
9/21/2025 0:52,227403,Multi additions,PRK11,CMER122502R1,PRK11,CMER122502R1,0,0,--,
9/21/2025 0:52,227403,Multi additions,PRK11,CMER122502R1,PRK11,CMER122502R1,0,0,--,
9/21/2025 0:52,227403,Multi additions,PRK11,CMER122502R1,PRK11,CMER122502R1,0,0,--,
9/21/2025 0:52,227403,Multi additions,PRK11,CMER122502R1,PRK11,CMER122502R1,0,4,Waterback,
9/21/2025 0:52,227403,Multi additions,PRK11,CMER122502R1,PRK11,CMER122502R1,0,0,--,
9/21/2025 0:52,227609,Analysis,PCON03,CMERAE2503R1,PCON03,CMERAE2503R1,0,0,--,
9/21/2025 0:53,227610,Analysis,PCON03,CMERAE2503R1,PCON03,CMERAE2503R1,0,0,--,
9/21/2025 0:56,227263,Analysis,POAK05,CMERSE2519R1,POAK05,CMERSE2519R1,0,0,--,
9/21/2025 0:57,227264,Analysis,POAK05,CMERSE2519R1,POAK05,CMERSE2519R1,0,0,--,
9/21/2025 1:06,227578,Analysis,PRK02,CMERSE2515R1,PRK02,CMERSE2515R1,0,0,--,
9/21/2025 1:06,227579,Analysis,PRK02,CMERSE2515R1,PRK02,CMERSE2515R1,0,0,--,
9/21/2025 1:08,227268,Analysis,PRK03,CMALJW257BR1,PRK03,CMALJW257BR1,0,0,--,
9/21/2025 1:08,227269,Analysis,PRK03,CMALJW257BR1,PRK03,CMALJW257BR1,0,0,--,
9/21/2025 1:12,227581,Analysis,PRK04,CCASRM2502R1,PRK04,CCASRM2502R1,0,0,--,
9/21/2025 1:12,227582,Analysis,PRK04,CCASRM2502R1,PRK04,CCASRM2502R1,0,0,--,
9/21/2025 1:16,227726,Analysis,PRK06,CSYRDN2503R1,PRK06,CSYRDN2503R1,0,0,--,
9/21/2025 1:16,227727,Analysis,PRK06,CSYRDN2503R1,PRK06,CSYRDN2503R1,0,0,--,
9/21/2025 1:18,227606,Analysis,PRK07,CMERKE2501R1,PRK07,CMERKE2501R1,0,0,--,
9/21/2025 1:18,227607,Analysis,PRK07,CMERKE2501R1,PRK07,CMERKE2501R1,0,0,--,
9/21/2025 1:21,227603,Analysis,PRK08,CCAF082515R1,PRK08,CCAF082515R1,0,0,--,
9/21/2025 1:21,227604,Analysis,PRK08,CCAF082515R1,PRK08,CCAF082515R1,0,0,--,
9/21/2025 1:25,227278,Analysis,PRK10,CSYRDN2503R2,PRK10,CSYRDN2503R2,0,0,--,
9/21/2025 1:25,227279,Analysis,PRK10,CSYRDN2503R2,PRK10,CSYRDN2503R2,0,0,--,
9/21/2025 1:28,227404,Analysis,PRK11,CMER122502R1,PRK11,CMER122502R1,0,0,--,
9/21/2025 6:00,229371,Transfer,GB2,GSYR25-054-0010,GD16,GSYR25-054-0009,0,-105,Centrifuge,
9/21/2025 6:00,229372,Multi transfer (many-to-one),GD16,GSYR25-054-0009,G41,GSYR25-054-0012,0,3,Rack,
9/21/2025 6:00,229372,Multi transfer (many-to-one),GD14,GSYR25-054-0005,G41,GSYR25-054-0012,0,259,Rack,
9/21/2025 6:00,229372,Multi transfer (many-to-one),GD15,GSYR25-054-0007,G41,GSYR25-054-0012,0,9,Rack,
9/21/2025 7:48,227356,Treatment (Product),PH21,CABAJM250002,PH21,CABAJM250002,0,0,--,
9/21/2025 7:48,227357,Treatment (Product),PH22,CABAJM250001,PH22,CABAJM250001,0,0,--,
9/21/2025 8:00,228470,Transfer,M12,MCH0250002,M15,MCH0250002,0,-375,Rack,
9/21/2025 8:40,227362,Analysis,PP12,PPIGDR250002,PP12,PPIGDR250002,0,0,--,
9/21/2025 8:40,227363,Analysis,PP12,PPIGDR250002,PP12,PPIGDR250002,0,0,--,
9/21/2025 8:42,227364,Analysis,PP10,CROSCK250008,PP10,CROSCK250008,0,0,--,
9/21/2025 8:42,227365,Analysis,PP10,CROSCK250008,PP10,CROSCK250008,0,0,--,
9/21/2025 8:47,227368,Analysis,POAK08,CCAS082563R1,POAK08,CCAS082563R1,0,0,--,
9/21/2025 8:47,227366,Analysis,PR06,PROSUF250001,PR06,PROSUF250001,0,0,--,
9/21/2025 8:47,227367,Analysis,PR06,PROSUF250001,PR06,PROSUF250001,0,0,--,
9/21/2025 8:48,227369,Analysis,POAK08,CCAS082563R1,POAK08,CCAS082563R1,0,0,--,
9/21/2025 8:48,227370,Analysis,PRK01,CCAS082563R2,PRK01,CCAS082563R2,0,0,--,
9/21/2025 8:48,227371,Analysis,PR05,CWHRFS250003,PR05,CWHRFS250003,0,0,--,
9/21/2025 8:49,227372,Analysis,PR05,CWHRFS250003,PR05,CWHRFS250003,0,0,--,
9/21/2025 8:52,227373,Analysis,PR03,CWHRFS250001,PR03,CWHRFS250001,0,0,--,
9/21/2025 8:52,227374,Analysis,PR03,CWHRFS250001,PR03,CWHRFS250001,0,0,--,
9/21/2025 8:53,227375,Analysis,PQ12,PSABCY250001,PQ12,PSABCY250001,0,0,--,
9/21/2025 8:53,227376,Analysis,PQ12,PSABCY250001,PQ12,PSABCY250001,0,0,--,
9/21/2025 8:55,227377,Analysis,PQ13,CSABCK250003,PQ13,CSABCK250003,0,0,--,
9/21/2025 8:55,227378,Analysis,PQ13,CSABCK250003,PQ13,CSABCK250003,0,0,--,
9/21/2025 8:58,227379,Analysis,PCLAY03,CCHBAH250002,PCLAY03,CCHBAH250002,0,0,--,
9/21/2025 8:59,227380,Analysis,PCLAY03,CCHBAH250002,PCLAY03,CCHBAH250002,0,0,--,
9/21/2025 9:18,227382,Analysis,PY12,CPIGUF250002,PY12,CPIGUF250002,0,0,--,
9/21/2025 9:18,227383,Analysis,PY12,CPIGUF250002,PY12,CPIGUF250002,0,0,--,
9/21/2025 9:19,227384,Analysis,PY10,CROSID250001,PY10,CROSID250001,0,0,--,
9/21/2025 9:19,227385,Analysis,PY10,CROSID250001,PY10,CROSID250001,0,0,--,
9/21/2025 9:19,227386,Analysis,PY09,CSABFS250003,PY09,CSABFS250003,0,0,--,
9/21/2025 9:19,227387,Analysis,PY09,CSABFS250003,PY09,CSABFS250003,0,0,--,
9/21/2025 9:19,227388,Analysis,PY08,CSABAF250006,PY08,CSABAF250006,0,0,--,
9/21/2025 9:20,227389,Analysis,PY08,CSABAF250006,PY08,CSABAF250006,0,0,--,
9/21/2025 9:20,227390,Analysis,PY13,CCHAAF25STA1,PY13,CCHAAF25STA1,0,0,--,
9/21/2025 9:20,227391,Analysis,PY13,CCHAAF25STA1,PY13,CCHAAF25STA1,0,0,--,
9/21/2025 9:20,227392,Analysis,PY15,CCHACK25STA1,PY15,CCHACK25STA1,0,0,--,
9/21/2025 9:20,227393,Analysis,PY15,CCHACK25STA1,PY15,CCHACK25STA1,0,0,--,
9/21/2025 9:21,227394,Analysis,PY06,CSABHG250001,PY06,CSABHG250001,0,0,--,
9/21/2025 9:21,227395,Analysis,PY06,CSABHG250001,PY06,CSABHG250001,0,0,--,
9/21/2025 9:21,227396,Analysis,PY05,CROSCK250010,PY05,CROSCK250010,0,0,--,
9/21/2025 9:21,227397,Analysis,PY05,CROSCK250010,PY05,CROSCK250010,0,0,--,
9/21/2025 9:49,227421,Analysis,PTUL07,CSABEP25TUL5,PTUL07,CSABEP25TUL5,0,0,--,
9/21/2025 9:50,227422,Analysis,PTUL07,CSABEP25TUL5,PTUL07,CSABEP25TUL5,0,0,--,
9/21/2025 9:53,227426,Analysis,PEGG08,CABAJM250008,PEGG08,CABAJM250008,0,0,--,
9/21/2025 9:53,227431,Analysis,PEGG08,CABAJM250008,PEGG08,CABAJM250008,0,0,--,
9/21/2025 9:57,227433,Analysis,POAK09,PCHACK250005,POAK09,PCHACK250005,0,0,--,
9/21/2025 9:57,227434,Analysis,POAK09,PCHACK250005,POAK09,PCHACK250005,0,0,--,
9/21/2025 10:12,227435,Analysis,PC02,CWHRPT250002,PC02,CWHRPT250002,0,0,--,
9/21/2025 10:12,227436,Analysis,PC02,CWHRPT250002,PC02,CWHRPT250002,0,0,--,
9/21/2025 10:16,227437,Analysis,PA10,CSABAR250003,PA10,CSABAR250003,0,0,--,
9/21/2025 10:16,227438,Analysis,PA10,CSABAR250003,PA10,CSABAR250003,0,0,--,
9/21/2025 10:17,227439,Analysis,PC06,CWHRLW250002,PC06,CWHRLW250002,0,0,--,
9/21/2025 10:18,227442,Change batch,PRA05,CMER0825701,PRA05,CMER08253701,0,0,--,
9/21/2025 10:18,227441,Analysis,PC06,CWHRLW250002,PC06,CWHRLW250002,0,0,--,
9/21/2025 10:19,227444,Analysis,PA08,PROSHP250001,PA08,PROSHP250001,0,0,--,
9/21/2025 10:19,227445,Analysis,PA08,PROSHP250001,PA08,PROSHP250001,0,0,--,
9/21/2025 10:22,227446,Analysis,PB12,CSABLW250001,PB12,CSABLW250001,0,0,--,
9/21/2025 10:23,227448,Analysis,PB12,CSABLW250001,PB12,CSABLW250001,0,0,--,
9/21/2025 10:24,227449,Analysis,PD04,CWHRFS250005,PD04,CWHRFS250005,0,0,--,
9/21/2025 10:24,227450,Analysis,PD04,CWHRFS250005,PD04,CWHRFS250005,0,0,--,
9/21/2025 10:26,227451,Analysis,PD05,CWHRFS250006,PD05,CWHRFS250006,0,0,--,
9/21/2025 10:26,227452,Analysis,PD05,CWHRFS250006,PD05,CWHRFS250006,0,0,--,
9/21/2025 10:28,227453,Analysis,PB09,CWHRLW250001,PB09,CWHRLW250001,0,0,--,
9/21/2025 10:28,227455,Analysis,PB09,CWHRLW250001,PB09,CWHRLW250001,0,0,--,
9/21/2025 10:30,227456,Analysis,PD06,CWHRPT250003,PD06,CWHRPT250003,0,0,--,
9/21/2025 10:30,227457,Analysis,PD06,CWHRPT250003,PD06,CWHRPT250003,0,0,--,
9/21/2025 10:31,227458,Analysis,PB08,PSABCD250002,PB08,PSABCD250002,0,0,--,
9/21/2025 10:31,227459,Analysis,PB08,PSABCD250002,PB08,PSABCD250002,0,0,--,
9/21/2025 10:32,227460,Analysis,PD07,CWHRPT250004,PD07,CWHRPT250004,0,0,--,
9/21/2025 10:33,227461,Analysis,PD07,CWHRPT250004,PD07,CWHRPT250004,0,0,--,
9/21/2025 10:34,227462,Analysis,PE09,PCHAMP250005,PE09,PCHAMP250005,0,0,--,
9/21/2025 10:35,227463,Analysis,PE09,PCHAMP250005,PE09,PCHAMP250005,0,0,--,
9/21/2025 10:36,227464,Analysis,PE08,PCHAMP250004,PE08,PCHAMP250004,0,0,--,
9/21/2025 10:37,227465,Analysis,PE08,PCHAMP250004,PE08,PCHAMP250004,0,0,--,
9/21/2025 10:38,227466,Analysis,PC12,QCHAMP250001,PC12,QCHAMP250001,0,0,--,
9/21/2025 10:38,227467,Analysis,PC12,QCHAMP250001,PC12,QCHAMP250001,0,0,--,
9/21/2025 10:40,227887,Analysis,PC13,CSABAR250004,PC13,CSABAR250004,0,0,--,
9/21/2025 10:40,227888,Analysis,PC13,CSABAR250004,PC13,CSABAR250004,0,0,--,
9/21/2025 10:41,227471,Analysis,PE02,PCHAAF250007,PE02,PCHAAF250007,0,0,--,
9/21/2025 10:41,227472,Analysis,PE02,PCHAAF250007,PE02,PCHAAF250007,0,0,--,
9/21/2025 10:42,227473,Analysis,PE01,PCHAAF250003,PE01,PCHAAF250003,0,0,--,
9/21/2025 10:42,227474,Analysis,PE01,PCHAAF250003,PE01,PCHAAF250003,0,0,--,
9/21/2025 10:43,227475,Analysis,PRA05,CMER08253701,PRA05,CMER08253701,0,0,--,
9/21/2025 10:43,227476,Analysis,PRA05,CMER08253701,PRA05,CMER08253701,0,0,--,
9/21/2025 10:44,227477,Analysis,PE18,PCHAAF250001,PE18,PCHAAF250001,0,0,--,
9/21/2025 10:44,227478,Analysis,PE18,PCHAAF250001,PE18,PCHAAF250001,0,0,--,
9/21/2025 10:44,227479,Analysis,PRA04,PSYRCK250145,PRA04,PSYRCK250145,0,0,--,
9/21/2025 10:45,227480,Analysis,PRA04,PSYRCK250145,PRA04,PSYRCK250145,0,0,--,
9/21/2025 10:45,227481,Analysis,PE17,PCHAMP250001,PE17,PCHAMP250001,0,0,--,
9/21/2025 10:46,227482,Analysis,PE17,PCHAMP250001,PE17,PCHAMP250001,0,0,--,
9/21/2025 10:46,227483,Analysis,PRA03,CSYR08254202,PRA03,CSYR08254202,0,0,--,
9/21/2025 10:46,227484,Analysis,PRA03,CSYR08254202,PRA03,CSYR08254202,0,0,--,
9/21/2025 10:47,227485,Analysis,PE13,PCHAAF25MP01,PE13,PCHAAF25MP01,0,0,--,
9/21/2025 10:47,227486,Analysis,PE13,PCHAAF25MP01,PE13,PCHAAF25MP01,0,0,--,
9/21/2025 10:47,227487,Analysis,PRA01,QSYREP250130,PRA01,QSYREP250130,0,0,--,
9/21/2025 10:47,227488,Analysis,PRA01,QSYREP250130,PRA01,QSYREP250130,0,0,--,
9/21/2025 10:50,227489,Analysis,PF13,CSABMP250004,PF13,CSABMP250004,0,0,--,
9/21/2025 10:50,227490,Analysis,PF13,CSABMP250004,PF13,CSABMP250004,0,0,--,
9/21/2025 10:50,227491,Analysis,PRB04,CMER12250834,PRB04,CMER12250834,0,0,--,
9/21/2025 10:50,227492,Analysis,PRB04,CMER12250834,PRB04,CMER12250834,0,0,--,
9/21/2025 10:52,227493,Analysis,PRB07,QSYREP250002,PRB07,QSYREP250002,0,0,--,
9/21/2025 10:52,227494,Analysis,PRB07,QSYREP250002,PRB07,QSYREP250002,0,0,--,
9/21/2025 10:52,227495,Analysis,PF20,PCHACK250001,PF20,PCHACK250001,0,0,--,
9/21/2025 10:52,227496,Analysis,PF20,PCHACK250001,PF20,PCHACK250001,0,0,--,
9/21/2025 10:53,227497,Analysis,PI01,CWHRFS250007,PI01,CWHRFS250007,0,0,--,
9/21/2025 10:53,227498,Analysis,PRB08,QMERMP250001,PRB08,QMERMP250001,0,0,--,
9/21/2025 10:54,227499,Analysis,PI01,CWHRFS250007,PI01,CWHRFS250007,0,0,--,
9/21/2025 10:54,227500,Analysis,PRB08,QMERMP250001,PRB08,QMERMP250001,0,0,--,
9/21/2025 10:55,227501,Analysis,PG26,PROSUF250002,PG26,PROSUF250002,0,0,--,
9/21/2025 10:55,227502,Analysis,PG26,PROSUF250002,PG26,PROSUF250002,0,0,--,
9/21/2025 10:56,227503,Analysis,PRB10,PMALDR25MP01,PRB10,PMALDR25MP01,0,0,--,
9/21/2025 10:56,227504,Analysis,PRB10,PMALDR25MP01,PRB10,PMALDR25MP01,0,0,--,
9/21/2025 10:56,227505,Analysis,PI02,CWHRFS250008,PI02,CWHRFS250008,0,0,--,
9/21/2025 10:56,227506,Analysis,PI02,CWHRFS250008,PI02,CWHRFS250008,0,0,--,
9/21/2025 10:58,227507,Analysis,PI03,CCHBCD250001,PI03,CCHBCD250001,0,0,--,
9/21/2025 10:58,227508,Analysis,PRB11,PMERMP250154,PRB11,PMERMP250154,0,0,--,
9/21/2025 10:58,227509,Analysis,PI03,CCHBCD250001,PI03,CCHBCD250001,0,0,--,
9/21/2025 10:58,227510,Analysis,PRB11,PMERMP250154,PRB11,PMERMP250154,0,0,--,
9/21/2025 10:59,227511,Analysis,PRB12,PSYREP250121,PRB12,PSYREP250121,0,0,--,
9/21/2025 10:59,227512,Analysis,PRB12,PSYREP250121,PRB12,PSYREP250121,0,0,--,
9/21/2025 10:59,227513,Analysis,PI04,CCHBCD250002,PI04,CCHBCD250002,0,0,--,
9/21/2025 10:59,227514,Analysis,PI04,CCHBCD250002,PI04,CCHBCD250002,0,0,--,
9/21/2025 11:00,227834,Multi additions,PRK08,CCAF082515R1,PRK08,CCAF082515R1,0,0,--,
9/21/2025 11:00,227834,Multi additions,PRK08,CCAF082515R1,PRK08,CCAF082515R1,0,0,--,
9/21/2025 11:00,227834,Multi additions,PRK08,CCAF082515R1,PRK08,CCAF082515R1,0,0,--,
9/21/2025 11:00,227834,Multi additions,PRK08,CCAF082515R1,PRK08,CCAF082515R1,0,0,--,
9/21/2025 11:00,227834,Multi additions,PRK08,CCAF082515R1,PRK08,CCAF082515R1,0,0,--,
9/21/2025 11:00,227834,Multi additions,PRK08,CCAF082515R1,PRK08,CCAF082515R1,0,40,Waterback-inactive,
9/21/2025 11:00,227515,Analysis,PRB13,PMERMP250156,PRB13,PMERMP250156,0,0,--,
9/21/2025 11:00,227516,Analysis,PRB13,PMERMP250156,PRB13,PMERMP250156,0,0,--,
9/21/2025 11:01,227517,Analysis,PG20,PROSHP250003,PG20,PROSHP250003,0,0,--,
9/21/2025 11:01,227518,Analysis,PG20,PROSHP250003,PG20,PROSHP250003,0,0,--,
9/21/2025 11:02,227519,Analysis,PRB14,QMER08256469,PRB14,QMER08256469,0,0,--,
9/21/2025 11:02,227520,Analysis,PRB14,QMER08256469,PRB14,QMER08256469,0,0,--,
9/21/2025 11:02,227521,Analysis,PG19,CROSMC25MV01,PG19,CROSMC25MV01,0,0,--,
9/21/2025 11:03,227522,Analysis,PG19,CROSMC25MV01,PG19,CROSMC25MV01,0,0,--,
9/21/2025 11:03,227523,Analysis,PRB15,PSYREP250221,PRB15,PSYREP250221,0,0,--,
9/21/2025 11:03,227524,Analysis,PRB15,PSYREP250221,PRB15,PSYREP250221,0,0,--,
9/21/2025 11:04,227525,Analysis,PI08,CSABEP250003,PI08,CSABEP250003,0,0,--,
9/21/2025 11:04,227526,Analysis,PI08,CSABEP250003,PI08,CSABEP250003,0,0,--,
9/21/2025 11:04,227527,Analysis,PRB16,PCASMP250166,PRB16,PCASMP250166,0,0,--,
9/21/2025 11:04,227528,Analysis,PRB16,PCASMP250166,PRB16,PCASMP250166,0,0,--,
9/21/2025 11:05,227529,Analysis,PRC01,PSYREP253521,PRC01,PSYREP253521,0,0,--,
9/21/2025 11:05,227530,Analysis,PJ02,PROSHP250004,PJ02,PROSHP250004,0,0,--,
9/21/2025 11:05,227531,Analysis,PRC01,PSYREP253521,PRC01,PSYREP253521,0,0,--,
9/21/2025 11:06,227532,Analysis,PJ02,PROSHP250004,PJ02,PROSHP250004,0,0,--,
9/21/2025 11:06,227533,Analysis,PRC02,QSYREP25MC01,PRC02,QSYREP25MC01,0,0,--,
9/21/2025 11:06,227534,Analysis,PRC02,QSYREP25MC01,PRC02,QSYREP25MC01,0,0,--,
9/21/2025 11:07,227535,Analysis,PH22,CABAJM250001,PH22,CABAJM250001,0,0,--,
9/21/2025 11:08,227536,Analysis,PH22,CABAJM250001,PH22,CABAJM250001,0,0,--,
9/21/2025 11:09,227537,Analysis,PH21,CABAJM250002,PH21,CABAJM250002,0,0,--,
9/21/2025 11:09,227538,Analysis,PH21,CABAJM250002,PH21,CABAJM250002,0,0,--,
9/21/2025 11:10,227539,Analysis,PJ07,CSABHG250004,PJ07,CSABHG250004,0,0,--,
9/21/2025 11:11,227540,Analysis,PJ07,CSABHG250004,PJ07,CSABHG250004,0,0,--,
9/21/2025 11:11,227541,Analysis,PRF08,CSYR08253802,PRF08,CSYR08253802,0,0,--,
9/21/2025 11:11,227542,Analysis,PRF08,CSYR08253802,PRF08,CSYR08253802,0,0,--,
9/21/2025 11:11,227543,Analysis,PJ08,CPIGFL25WHR1,PJ08,CPIGFL25WHR1,0,0,--,
9/21/2025 11:12,227544,Analysis,PJ08,CPIGFL25WHR1,PJ08,CPIGFL25WHR1,0,0,--,
9/21/2025 11:14,227545,Analysis,PRJ08,CMER12253534,PRJ08,CMER12253534,0,0,--,
9/21/2025 11:15,227546,Analysis,PRJ08,CMER12253534,PRJ08,CMER12253534,0,0,--,
9/21/2025 11:16,227547,Analysis,PRJ09,CMER12253501,PRJ09,CMER12253501,0,0,--,
9/21/2025 11:16,227548,Analysis,PRJ09,CMER12253501,PRJ09,CMER12253501,0,0,--,
9/21/2025 11:17,227549,Analysis,PRJ10,CMER08251819,PRJ10,CMER08251819,0,0,--,
9/21/2025 11:17,227550,Analysis,PRJ10,CMER08251819,PRJ10,CMER08251819,0,0,--,
9/21/2025 11:18,227551,Analysis,PRJ11,CMER08251802,PRJ11,CMER08251802,0,0,--,
9/21/2025 11:18,227552,Analysis,PRJ11,CMER08251802,PRJ11,CMER08251802,0,0,--,
9/21/2025 11:19,227553,Analysis,PRJ12,CMER08251801,PRJ12,CMER08251801,0,0,--,
9/21/2025 11:19,227554,Analysis,PRJ12,CMER08251801,PRJ12,CMER08251801,0,0,--,
9/21/2025 11:21,227555,Analysis,PRP08,CSYRSE253116,PRP08,CSYRSE253116,0,0,--,
9/21/2025 11:21,227556,Analysis,PRP08,CSYRSE253116,PRP08,CSYRSE253116,0,0,--,
9/21/2025 11:22,227557,Analysis,PRP06,CSYRSE250701,PRP06,CSYRSE250701,0,0,--,
9/21/2025 11:23,227558,Analysis,PRP06,CSYRSE250701,PRP06,CSYRSE250701,0,0,--,
9/21/2025 11:30,227601,Multi additions,PRK11,CMER122502R1,PRK11,CMER122502R1,0,0,--,
9/21/2025 11:30,227601,Multi additions,PRK11,CMER122502R1,PRK11,CMER122502R1,0,0,--,
9/21/2025 11:30,227601,Multi additions,PRK11,CMER122502R1,PRK11,CMER122502R1,0,0,--,
9/21/2025 11:30,227601,Multi additions,PRK11,CMER122502R1,PRK11,CMER122502R1,0,0,--,
9/21/2025 11:30,227601,Multi additions,PRK11,CMER122502R1,PRK11,CMER122502R1,0,0,--,
9/21/2025 11:30,227601,Multi additions,PRK11,CMER122502R1,PRK11,CMER122502R1,0,26,Waterback-inactive,
9/21/2025 12:00,229373,Multi additions,G29,GGT25-054-0001,G29,GGT25-054-0001,0,0,--,
9/21/2025 12:00,229373,Multi additions,G75,GGT25-054-0002,G75,GGT25-054-0002,0,0,--,
9/21/2025 12:00,229373,Multi additions,GD16,GSYR25-054-0009,GD16,GSYR25-054-0009,0,0,--,
9/21/2025 12:00,229373,Multi additions,GD15,GSYR25-054-0007,GD15,GSYR25-054-0007,0,0,--,
9/21/2025 12:00,229373,Multi additions,GD14,GSYR25-054-0005,GD14,GSYR25-054-0005,0,0,--,
9/21/2025 12:00,229373,Multi additions,GD16,GSYR25-054-0009,GD16,GSYR25-054-0009,0,2950,Waterback,
9/21/2025 12:00,229373,Multi additions,GD15,GSYR25-054-0007,GD15,GSYR25-054-0007,0,1800,Waterback,
9/21/2025 12:00,229373,Multi additions,GD14,GSYR25-054-0005,GD14,GSYR25-054-0005,0,1200,Waterback,
9/21/2025 12:09,227778,Multi additions,PRA05,CMER08253701,PRA05,CMER08253701,0,0,--,
9/21/2025 12:10,227781,Multi additions,PRC02,QSYREP25MC01,PRC02,QSYREP25MC01,0,0,--,
9/21/2025 12:11,227769,Multi additions,PRA03,CSYR08254202,PRA03,CSYR08254202,0,0,--,
9/21/2025 12:11,227775,Multi additions,PRP08,CSYRSE253116,PRP08,CSYRSE253116,0,0,--,
9/21/2025 12:11,227575,Treatment (Product),POAK05,CMERSE2519R1,POAK05,CMERSE2519R1,0,0,--,
9/21/2025 13:18,227614,Analysis,POAK21,CCHBAH250001,POAK21,CCHBAH250001,0,0,--,
9/21/2025 13:21,227615,Analysis,POAK16,CVIO12250001,POAK16,CVIO12250001,0,0,--,
9/21/2025 13:21,227616,Analysis,POAK16,CVIO12250001,POAK16,CVIO12250001,0,0,--,
9/21/2025 13:55,227617,Analysis,PCON01,CSYR082538R1,PCON01,CSYR082538R1,0,0,--,
9/21/2025 13:56,227618,Analysis,PCON01,CSYR082538R1,PCON01,CSYR082538R1,0,0,--,
9/21/2025 14:03,227755,Analysis,PRM05,CMER122508R1,PRM05,CMER122508R1,0,0,--,
9/21/2025 14:03,227756,Analysis,PRM05,CMER122508R1,PRM05,CMER122508R1,0,0,--,
9/21/2025 14:17,227621,Analysis,PCON02,CMERAE2502R1,PCON02,CMERAE2502R1,0,0,--,
9/21/2025 14:17,227622,Analysis,PCON02,CMERAE2502R1,PCON02,CMERAE2502R1,0,0,--,
9/21/2025 14:19,227623,Analysis,PCON02,CMERAE2502R1,PCON02,CMERAE2502R1,0,0,--,
9/21/2025 14:25,227624,Analysis,PRM06,CMERRM2501R1,PRM06,CMERRM2501R1,0,0,--,
9/21/2025 14:25,227625,Analysis,PRM06,CMERRM2501R1,PRM06,CMERRM2501R1,0,0,--,
9/21/2025 14:28,227757,Analysis,PRM05,CMER122508R1,PRM05,CMER122508R1,0,0,--,
9/21/2025 14:28,227758,Analysis,PRM05,CMER122508R1,PRM05,CMER122508R1,0,0,--,
9/21/2025 14:31,227628,Analysis,POAK08,CCAS082563R1,POAK08,CCAS082563R1,0,0,--,
9/21/2025 14:32,227806,Multi additions,PRM07,CMER122509R1,PRM07,CMER122509R1,0,0,--,
9/21/2025 14:32,227806,Multi additions,PRM07,CMER122509R1,PRM07,CMER122509R1,0,0,--,
9/21/2025 14:32,227806,Multi additions,PRM07,CMER122509R1,PRM07,CMER122509R1,0,0,--,
9/21/2025 14:32,227806,Multi additions,PRM07,CMER122509R1,PRM07,CMER122509R1,0,0,--,
9/21/2025 14:32,227806,Multi additions,PRM07,CMER122509R1,PRM07,CMER122509R1,0,189,Waterback,
9/21/2025 14:32,227629,Analysis,POAK08,CCAS082563R1,POAK08,CCAS082563R1,0,0,--,
9/21/2025 14:34,227809,Multi additions,PCON04,CMERAE2501R1,PCON04,CMERAE2501R1,0,0,--,
9/21/2025 14:34,227809,Multi additions,PCON04,CMERAE2501R1,PCON04,CMERAE2501R1,0,0,--,
9/21/2025 14:34,227809,Multi additions,PCON04,CMERAE2501R1,PCON04,CMERAE2501R1,0,0,--,
9/21/2025 14:34,227809,Multi additions,PCON04,CMERAE2501R1,PCON04,CMERAE2501R1,0,0,--,
9/21/2025 14:34,227809,Multi additions,PCON04,CMERAE2501R1,PCON04,CMERAE2501R1,0,93,Waterback,
9/21/2025 14:35,227799,Multi additions,PRK03,CMALJW257BR1,PRK03,CMALJW257BR1,0,0,--,
9/21/2025 14:36,227810,Analysis,PCON04,CMERAE2501R1,PCON04,CMERAE2501R1,0,0,--,
9/21/2025 14:36,227814,Multi additions,PRK05,CMER122512R1,PRK05,CMER122512R1,0,0,--,
9/21/2025 14:36,227811,Analysis,PCON04,CMERAE2501R1,PCON04,CMERAE2501R1,0,0,--,
9/21/2025 14:38,227632,Analysis,PRM01,CGRE122527R1,PRM01,CGRE122527R1,0,0,--,
9/21/2025 14:38,227633,Analysis,PRM01,CGRE122527R1,PRM01,CGRE122527R1,0,0,--,
9/21/2025 14:39,227634,Analysis,PRA19,CSYR12255657,PRA19,CSYR12255657,0,0,--,
